asset, class, price, date-time, flags, quantity
RIZ5,SPBFUT,87712.596133655,2015-10-9T10-4-1.008,2,1
RIZ5,SPBFUT,87706.076906924,2015-10-9T10-4-1.354,1,1
RIZ5,SPBFUT,87698.861525539,2015-10-9T10-4-1.354,1,2
RIZ5,SPBFUT,87693.089220431,2015-10-9T10-4-1.39,1,1
RIZ5,SPBFUT,87688.471376345,2015-10-9T10-4-2.736,1,1
RIZ5,SPBFUT,87686.777101076,2015-10-9T10-4-9.404,1,1
RIZ5,SPBFUT,87683.421680861,2015-10-9T10-4-9.404,1,1
RIZ5,SPBFUT,87680.737344689,2015-10-9T10-4-13.029,1,1
RIZ5,SPBFUT,87678.589875751,2015-10-9T10-4-13.383,1,1
RIZ5,SPBFUT,87674.871900601,2015-10-9T10-4-17.919,1,1
RIZ5,SPBFUT,87671.897520481,2015-10-9T10-4-18.054,1,4
RIZ5,SPBFUT,87667.518016384,2015-10-9T10-4-18.054,1,1
RIZ5,SPBFUT,87666.014413108,2015-10-9T10-4-18.544,1,1
RIZ5,SPBFUT,87660.811530486,2015-10-9T10-4-18.544,1,9
RIZ5,SPBFUT,87656.649224389,2015-10-9T10-4-18.772,1,41
RIZ5,SPBFUT,87653.319379511,2015-10-9T10-4-18.772,1,10
RIZ5,SPBFUT,87646.655503609,2015-10-9T10-4-18.772,1,1
RIZ5,SPBFUT,87639.324402887,2015-10-9T10-4-18.772,1,30
RIZ5,SPBFUT,87647.45952231,2015-10-9T10-4-23.481,2,1
RIZ5,SPBFUT,87637.967617848,2015-10-9T10-4-23.627,1,1
RIZ5,SPBFUT,87632.374094278,2015-10-9T10-4-26.332,1,1
RIZ5,SPBFUT,87625.899275423,2015-10-9T10-4-26.888,1,1
RIZ5,SPBFUT,87620.719420338,2015-10-9T10-4-30.163,1,2
RIZ5,SPBFUT,87616.57553627,2015-10-9T10-4-30.271,1,2
RIZ5,SPBFUT,87611.260429016,2015-10-9T10-4-30.712,1,2
RIZ5,SPBFUT,87605.008343213,2015-10-9T10-4-30.712,1,1
RIZ5,SPBFUT,87600.00667457,2015-10-9T10-4-30.712,1,1
RIZ5,SPBFUT,87596.005339656,2015-10-9T10-4-30.712,1,2
RIZ5,SPBFUT,87606.804271725,2015-10-9T10-4-32.076,2,1
RIZ5,SPBFUT,87601.44341738,2015-10-9T10-4-33.073,1,1
RIZ5,SPBFUT,87601.154733904,2015-10-9T10-4-35.646,1,1
RIZ5,SPBFUT,87598.923787123,2015-10-9T10-4-35.804,1,1
RIZ5,SPBFUT,87609.139029699,2015-10-9T10-4-37.813,2,1
RIZ5,SPBFUT,87603.311223759,2015-10-9T10-4-46.84,1,1
RIZ5,SPBFUT,87598.648979007,2015-10-9T10-4-46.991,1,1
RIZ5,SPBFUT,87594.919183206,2015-10-9T10-4-47.324,1,1
RIZ5,SPBFUT,87589.935346565,2015-10-9T10-4-47.674,1,1
RIZ5,SPBFUT,87585.948277252,2015-10-9T10-4-48.895,1,2
RIZ5,SPBFUT,87582.758621801,2015-10-9T10-4-49.619,1,9
RIZ5,SPBFUT,87578.206897441,2015-10-9T10-4-49.619,1,1
RIZ5,SPBFUT,87572.565517953,2015-10-9T10-4-49.619,1,3
RIZ5,SPBFUT,87568.052414362,2015-10-9T10-4-49.619,1,2
RIZ5,SPBFUT,87562.44193149,2015-10-9T10-4-49.619,1,1
RIZ5,SPBFUT,87555.953545192,2015-10-9T10-4-49.619,1,5
RIZ5,SPBFUT,87548.762836153,2015-10-9T10-4-49.619,1,1
RIZ5,SPBFUT,87541.010268923,2015-10-9T10-4-49.619,1,1
RIZ5,SPBFUT,87542.808215138,2015-10-9T10-4-50.802,1,1
RIZ5,SPBFUT,87536.246572111,2015-10-9T10-4-50.802,1,1
RIZ5,SPBFUT,87542.997257688,2015-10-9T10-4-54.363,1,1
RIZ5,SPBFUT,87560.397806151,2015-10-9T10-4-57.185,2,5
RIZ5,SPBFUT,87578.318244921,2015-10-9T10-4-57.185,2,1
RIZ5,SPBFUT,87596.654595936,2015-10-9T10-4-57.185,2,3
RIZ5,SPBFUT,87611.323676749,2015-10-9T10-4-57.185,2,1
RIZ5,SPBFUT,87613.058941399,2015-10-9T10-4-57.969,2,5
