asset, class, price, date-time, flags, quantity
SiZ5,SPBFUT,62288.980202382,2015-10-9T10-0-34.524,1,4
SiZ5,SPBFUT,62282.384161906,2015-10-9T10-0-34.524,1,5
SiZ5,SPBFUT,62275.907329525,2015-10-9T10-0-34.55,1,1
SiZ5,SPBFUT,62271.12586362,2015-10-9T10-0-34.678,2,2
SiZ5,SPBFUT,62266.900690896,2015-10-9T10-0-36.41,1,1
SiZ5,SPBFUT,62263.720552717,2015-10-9T10-0-37.386,2,6
SiZ5,SPBFUT,62261.176442173,2015-10-9T10-0-37.386,2,6
SiZ5,SPBFUT,62308.541153739,2015-10-9T10-0-38.078,2,10
SiZ5,SPBFUT,62297.032922991,2015-10-9T10-0-38.315,1,2
SiZ5,SPBFUT,62306.626338393,2015-10-9T10-0-39.373,2,1
SiZ5,SPBFUT,62413.901070714,2015-10-9T10-0-39.373,2,2
SiZ5,SPBFUT,62382.720856571,2015-10-9T10-0-41.564,1,3
SiZ5,SPBFUT,62356.376685257,2015-10-9T10-0-42.055,1,1
SiZ5,SPBFUT,62336.701348206,2015-10-9T10-0-42.655,1,2
SiZ5,SPBFUT,62322.361078565,2015-10-9T10-0-43.413,2,6
SiZ5,SPBFUT,62310.888862852,2015-10-9T10-0-43.413,2,10
SiZ5,SPBFUT,62301.911090281,2015-10-9T10-0-43.413,2,9
SiZ5,SPBFUT,62291.928872225,2015-10-9T10-0-43.578,1,5
SiZ5,SPBFUT,62283.94309778,2015-10-9T10-0-43.731,1,5
SiZ5,SPBFUT,62277.354478224,2015-10-9T10-0-44.035,1,12
SiZ5,SPBFUT,62271.883582579,2015-10-9T10-0-44.035,1,2
SiZ5,SPBFUT,62266.506866063,2015-10-9T10-0-44.035,1,86
SiZ5,SPBFUT,62262.205492851,2015-10-9T10-0-44.192,1,1
SiZ5,SPBFUT,62258.964394281,2015-10-9T10-0-44.657,1,5
SiZ5,SPBFUT,62259.171515424,2015-10-9T10-0-56.11,2,1
SiZ5,SPBFUT,62259.13721234,2015-10-9T10-0-56.585,2,10
SiZ5,SPBFUT,62259.309769872,2015-10-9T10-0-56.585,2,1
SiZ5,SPBFUT,62267.447815897,2015-10-9T10-0-56.585,2,20
SiZ5,SPBFUT,62382.558252718,2015-10-9T10-0-56.585,2,19
SiZ5,SPBFUT,62356.846602174,2015-10-9T10-0-57.3,1,1
SiZ5,SPBFUT,62336.077281739,2015-10-9T10-1-1.137,1,1
SiZ5,SPBFUT,62319.461825392,2015-10-9T10-1-1.137,1,10
SiZ5,SPBFUT,62304.569460313,2015-10-9T10-1-1.745,1,41
SiZ5,SPBFUT,62292.655568251,2015-10-9T10-1-2.353,1,2
SiZ5,SPBFUT,62283.1244546,2015-10-9T10-1-2.374,1,10
SiZ5,SPBFUT,62275.69956368,2015-10-9T10-1-2.874,1,1
SiZ5,SPBFUT,62269.759650944,2015-10-9T10-1-3.176,1,1
SiZ5,SPBFUT,62265.007720755,2015-10-9T10-1-5.062,1,3
SiZ5,SPBFUT,62261.206176604,2015-10-9T10-1-5.089,1,2
SiZ5,SPBFUT,62258.164941283,2015-10-9T10-1-6.093,1,1
SiZ5,SPBFUT,62255.731953027,2015-10-9T10-1-6.276,1,3
SiZ5,SPBFUT,62255.585562421,2015-10-9T10-1-7.485,2,3
SiZ5,SPBFUT,62253.668449937,2015-10-9T10-1-8.564,1,1
SiZ5,SPBFUT,62251.93475995,2015-10-9T10-1-8.613,1,10
SiZ5,SPBFUT,62249.54780796,2015-10-9T10-1-8.683,1,1
SiZ5,SPBFUT,62247.638246368,2015-10-9T10-1-8.732,1,1
SiZ5,SPBFUT,62246.110597094,2015-10-9T10-1-8.732,1,1
SiZ5,SPBFUT,62245.288477675,2015-10-9T10-1-9.567,2,4
SiZ5,SPBFUT,62244.83078214,2015-10-9T10-1-9.567,2,1
SiZ5,SPBFUT,62242.064625712,2015-10-9T10-1-11.662,1,2
SiZ5,SPBFUT,62239.85170057,2015-10-9T10-1-11.662,1,4
SiZ5,SPBFUT,62237.881360456,2015-10-9T10-1-11.662,1,1
SiZ5,SPBFUT,62234.905088365,2015-10-9T10-1-11.662,1,9
SiZ5,SPBFUT,62232.524070692,2015-10-9T10-1-11.758,1,27
SiZ5,SPBFUT,62230.619256553,2015-10-9T10-1-11.911,1,8
SiZ5,SPBFUT,62229.095405243,2015-10-9T10-1-12.355,1,16
SiZ5,SPBFUT,62227.676324194,2015-10-9T10-1-12.355,1,20
SiZ5,SPBFUT,62226.141059355,2015-10-9T10-1-12.355,1,4
SiZ5,SPBFUT,62224.912847484,2015-10-9T10-1-12.818,1,6
SiZ5,SPBFUT,62221.130277987,2015-10-9T10-1-12.818,1,6
SiZ5,SPBFUT,62218.10422239,2015-10-9T10-1-13.881,1,3
SiZ5,SPBFUT,62216.083377912,2015-10-9T10-1-14.185,2,5
SiZ5,SPBFUT,62214.26670233,2015-10-9T10-1-14.497,2,3
SiZ5,SPBFUT,62212.813361864,2015-10-9T10-1-16.002,2,1
SiZ5,SPBFUT,62211.650689491,2015-10-9T10-1-16.002,2,1
SiZ5,SPBFUT,62213.120551593,2015-10-9T10-1-17.277,2,5
SiZ5,SPBFUT,62232.496441274,2015-10-9T10-1-17.321,2,1
SiZ5,SPBFUT,62239.997153019,2015-10-9T10-1-23.876,1,1
SiZ5,SPBFUT,62237.197722415,2015-10-9T10-1-23.876,1,4
SiZ5,SPBFUT,62234.958177932,2015-10-9T10-1-23.876,1,1
SiZ5,SPBFUT,62233.166542346,2015-10-9T10-1-23.876,1,2
SiZ5,SPBFUT,62231.533233877,2015-10-9T10-1-23.876,1,2
SiZ5,SPBFUT,62249.226587101,2015-10-9T10-1-25.04,2,1
SiZ5,SPBFUT,62261.981269681,2015-10-9T10-1-27.726,2,1
SiZ5,SPBFUT,62274.385015745,2015-10-9T10-1-27.76,2,2
SiZ5,SPBFUT,62284.508012596,2015-10-9T10-1-27.76,2,1
SiZ5,SPBFUT,62289.206410077,2015-10-9T10-1-30.245,2,1
SiZ5,SPBFUT,62289.565128061,2015-10-9T10-1-34.639,2,1
SiZ5,SPBFUT,62289.852102449,2015-10-9T10-1-34.639,2,10
SiZ5,SPBFUT,62290.281681959,2015-10-9T10-1-34.639,2,20
SiZ5,SPBFUT,62294.225345567,2015-10-9T10-1-35.938,2,1
SiZ5,SPBFUT,62298.180276454,2015-10-9T10-1-37.389,2,1
SiZ5,SPBFUT,62301.544221163,2015-10-9T10-1-37.389,2,1
SiZ5,SPBFUT,62304.635376931,2015-10-9T10-1-37.389,2,1
SiZ5,SPBFUT,62307.308301544,2015-10-9T10-1-39.322,2,1
SiZ5,SPBFUT,62310.446641236,2015-10-9T10-1-39.322,2,1
SiZ5,SPBFUT,62323.357312988,2015-10-9T10-1-39.322,2,1
SiZ5,SPBFUT,62355.285850391,2015-10-9T10-1-39.322,2,3
SiZ5,SPBFUT,62452.828680313,2015-10-9T10-1-39.322,2,3
SiZ5,SPBFUT,62422.26294425,2015-10-9T10-1-40.904,2,3
SiZ5,SPBFUT,62393.8103554,2015-10-9T10-1-42.81,1,2
SiZ5,SPBFUT,62367.04828432,2015-10-9T10-1-43.309,2,2
SiZ5,SPBFUT,62345.038627456,2015-10-9T10-1-47.936,1,2
SiZ5,SPBFUT,62328.430901965,2015-10-9T10-1-49.591,2,2
SiZ5,SPBFUT,62315.144721572,2015-10-9T10-1-49.591,2,1
SiZ5,SPBFUT,62305.315777257,2015-10-9T10-1-51.693,2,1
SiZ5,SPBFUT,62295.852621806,2015-10-9T10-1-53.601,1,2
SiZ5,SPBFUT,62288.282097445,2015-10-9T10-1-53.661,1,14
SiZ5,SPBFUT,62284.025677956,2015-10-9T10-1-53.715,2,1
SiZ5,SPBFUT,62280.620542365,2015-10-9T10-1-53.925,2,99
SiZ5,SPBFUT,62283.896433892,2015-10-9T10-1-53.925,2,2
SiZ5,SPBFUT,62286.917147113,2015-10-9T10-1-53.925,2,8
SiZ5,SPBFUT,62289.533717691,2015-10-9T10-1-53.925,2,1
SiZ5,SPBFUT,62295.626974153,2015-10-9T10-1-53.925,2,190
SiZ5,SPBFUT,62281.701579322,2015-10-9T10-1-56.365,1,2
SiZ5,SPBFUT,62270.561263458,2015-10-9T10-1-56.365,1,2
SiZ5,SPBFUT,62261.449010766,2015-10-9T10-1-56.365,1,8
SiZ5,SPBFUT,62249.159208613,2015-10-9T10-1-56.365,1,4
SiZ5,SPBFUT,62239.32736689,2015-10-9T10-1-56.365,1,44
SiZ5,SPBFUT,62235.261893512,2015-10-9T10-1-58.809,1,1
SiZ5,SPBFUT,62231.40951481,2015-10-9T10-1-58.809,1,5
SiZ5,SPBFUT,62225.127611848,2015-10-9T10-1-58.809,1,44
SiZ5,SPBFUT,62228.302089478,2015-10-9T10-1-58.886,2,2
SiZ5,SPBFUT,62246.441671583,2015-10-9T10-1-58.886,2,1
SiZ5,SPBFUT,62250.353337266,2015-10-9T10-2-4.657,2,4
SiZ5,SPBFUT,62254.082669813,2015-10-9T10-2-5.419,2,1
SiZ5,SPBFUT,62258.86613585,2015-10-9T10-2-5.419,2,2
SiZ5,SPBFUT,62270.89290868,2015-10-9T10-2-5.419,2,1
